Frame Number, Timestamp
55805052, 21502017.842221
55805053, 21502025.999863
55805054, 21502034.057823
55805055, 21502042.208668
55805056, 21502050.383679
55805057, 21502059.091079
55805058, 21502067.336319
55805059, 21502076.105642
55805060, 21502085.043744
55805061, 21502095.450259
55805062, 21502100.827771
55805063, 21502109.241790
55805064, 21502117.762665
55805065, 21502125.900295
55805066, 21502133.798538
55805067, 21502142.048310
55805068, 21502151.280170
55805069, 21502159.224856
55805070, 21502167.264692
55805071, 21502175.541649
55805072, 21502184.088199
55805073, 21502192.757086
55805074, 21502200.448037
55805075, 21502209.067083
55805076, 21502217.236807
55805077, 21502225.769765
55805078, 21502233.758628
55805079, 21502242.158299
55805080, 21502250.962737
55805081, 21502259.167954
55805082, 21502267.287460
55805083, 21502276.044701
55805084, 21502283.842130
55805085, 21502292.073400
55805086, 21502300.979407
55805087, 21502309.561450
55805088, 21502317.147434
55805089, 21502326.152368
55805090, 21502334.571673
55805091, 21502342.414790
55805092, 21502351.076880
55805093, 21502358.739135
55805094, 21502369.653497
55805095, 21502376.137699
55805096, 21502384.112214
55805097, 21502392.794693
55805098, 21502400.469786
55805099, 21502410.894425
55805100, 21502418.131901
55805101, 21502427.071891
55805102, 21502433.910642
55805103, 21502442.212520
55805104, 21502450.446055
55805105, 21502459.084735
55805106, 21502467.210282
55805107, 21502476.100432
55805108, 21502484.187088
55805109, 21502492.724576
55805110, 21502500.935457
55805111, 21502509.074220
55805112, 21502517.112168
55805113, 21502525.807485
55805114, 21502533.749906
55805115, 21502542.456550
55805116, 21502551.038593
55805117, 21502559.259669
55805118, 21502567.105428
55805119, 21502576.049949
55805120, 21502584.041077
55805121, 21502594.378495
55805122, 21502600.999004
55805123, 21502609.047902
55805124, 21502617.414346
55805125, 21502626.578997
55805126, 21502633.947494
55805127, 21502642.636015
55805128, 21502651.126305
55805129, 21502662.536809
55805130, 21502671.527772
55805131, 21502683.364188
55805132, 21502685.774288
55805133, 21502692.384225
55805134, 21502700.939082
55805135, 21502711.048818
55805136, 21502717.217362
55805137, 21502725.452408
55805138, 21502733.870203
55805139, 21502742.183408
55805140, 21502750.478867
55805141, 21502759.034857
55805142, 21502767.246492
55805143, 21502775.912358
55805144, 21502783.624832
55805145, 21502792.318261
55805146, 21502800.450227
55805147, 21502809.350949
55805148, 21502819.069889
55805149, 21502825.728533
55805150, 21502833.877490
55805151, 21502846.084313
55805152, 21502852.153175
55805153, 21502859.111241
55805154, 21502867.111809
55805155, 21502875.912849
55805156, 21502884.111270
55805157, 21502892.251165
55805158, 21502901.149621
55805159, 21502908.942519
55805160, 21502917.177565
55805161, 21502925.828328
55805162, 21502933.768105
55805163, 21502942.259528
55805164, 21502950.926905
55805165, 21502959.335260
55805166, 21502967.249740
55805167, 21502975.544821
55805168, 21502984.416469
55805169, 21502992.309426
55805170, 21503000.825770
55805171, 21503009.217512
55805172, 21503017.707047
55805173, 21503025.499568
55805174, 21503033.830142
55805175, 21503042.336668
55805176, 21503050.810723
55805177, 21503059.317627
55805178, 21503069.144555
55805179, 21503075.838315
55805180, 21503083.921195
55805181, 21503092.300477
55805182, 21503100.977293
55805183, 21503109.170050
55805184, 21503117.024494
55805185, 21503126.258997
55805186, 21503133.837429
55805187, 21503142.236345
55805188, 21503151.155945
55805189, 21503159.196159
55805190, 21503167.244680
55805191, 21503175.407230
55805192, 21503183.933014
55805193, 21503193.212827
55805194, 21503201.593619
55805195, 21503209.167897
55805196, 21503217.200182
55805197, 21503225.847924
55805198, 21503233.900598
55805199, 21503242.189638
55805200, 21503250.928377
55805201, 21503258.884768
55805202, 21503267.261407
55805203, 21503275.628984
55805204, 21503284.287298
55805205, 21503293.278639
55805206, 21503301.722110
55805207, 21503308.905592
55805208, 21503317.263351
55805209, 21503326.815400
55805210, 21503334.084216
55805211, 21503342.124052
55805212, 21503351.254343
55805213, 21503358.782934
55805214, 21503367.620600
55805215, 21503375.452011
55805216, 21503384.137889
55805217, 21503392.262304
55805218, 21503400.812252
55805219, 21503408.878142
55805220, 21503417.306887
55805221, 21503426.028257
55805222, 21503433.777733
55805223, 21503442.095469
55805224, 21503450.651837
55805225, 21503459.841408
55805226, 21503467.775521
55805227, 21503476.041906
55805228, 21503484.139890
55805229, 21503492.249579
55805230, 21503502.732366
55805231, 21503509.570361
55805232, 21503517.078563
55805233, 21503526.195639
55805234, 21503534.034224
55805235, 21503542.234533
55805236, 21503551.641213
55805237, 21503560.492094
55805238, 21503567.690679
55805239, 21503575.926102
55805240, 21503583.853042
55805241, 21503592.086200
55805242, 21503600.548549
55805243, 21503610.081342
55805244, 21503617.171939
55805245, 21503626.191599
55805246, 21503634.071718
55805247, 21503642.543507
55805248, 21503650.586742
55805249, 21503659.075522
55805250, 21503667.293954
55805251, 21503675.629814
55805252, 21503683.986819
55805253, 21503693.978750
55805254, 21503701.551141
55805255, 21503709.619296
55805256, 21503717.055757
55805257, 21503726.067488
55805258, 21503734.154899
55805259, 21503742.871739
55805260, 21503751.090926
55805261, 21503759.202503
55805262, 21503767.062988
55805263, 21503775.542706
55805264, 21503784.065847
55805265, 21503792.777022
55805266, 21503801.113260
55805267, 21503809.097214
55805268, 21503817.165747
55805269, 21503825.842940
55805270, 21503833.912228
55805271, 21503842.141610
55805272, 21503851.506756
55805273, 21503859.052339
55805274, 21503867.347420
55805275, 21503875.605121
